Dates,DYT,DXT,DNT,DYU,DXU,DNU,DRR,DYFF (m/s),DXFF (m/s),DXFFGUST (m/s),Solar Radiation GHI (KWh/m2),ET0 (mm),Water loss (m3)
2009-12-20 00:00:00,17.8,22.8,14.5,73,91,48,0.2,4.6,7.9,11.2,3.4075283,0.11494561,1551.765734
2009-12-21 00:00:00,17.8,22.4,14.2,75,91,50,0.2,4,6.4,9.3,3.494723442,0.117174635,1581.857578
2009-12-22 00:00:00,18.4,22.9,14.1,73,92,48,0.2,2.2,4.6,5.8,3.418699568,0.120746546,1630.078374
2009-12-23 00:00:00,18.2,22.8,14,72,91,45,0.2,2.4,5.6,8.2,3.43255756,0.120566191,1627.643572
2009-12-24 00:00:00,18.9,26.3,14.5,72,93,34,25.6,3.9,13.2,26.4,3.428967754,0.142178636,1919.411581
2009-12-25 00:00:00,17.8,21.7,13.9,81,91,59,0,3,5.2,7.3,3.488631925,0.114081789,1540.104153
2009-12-26 00:00:00,17.2,21.4,14.3,76,90,49,0,5.1,8.9,12.4,3.437190871,0.10543013,1423.306754
2009-12-27 00:00:00,16.8,21.5,13.8,69,86,42,0,4.4,8.6,12.5,3.465172911,0.10942341,1477.216038
2009-12-28 00:00:00,16.7,22.4,12.5,64,85,33,0,4,7.8,10.9,3.414143821,0.121894014,1645.569185
2009-12-29 00:00:00,16.8,22.2,12.1,75,92,47,0,2.4,4.6,6.7,3.412391952,0.123412619,1666.070354
2009-12-30 00:00:00,17.1,23.8,10.9,66,94,27,0.2,1.6,3.3,6.9,3.420336073,0.141010982,1903.648254
2009-12-31 00:00:00,19.2,25.8,13.5,65,91,25,0.2,4.5,7.5,10.2,3.478734542,0.148470251,2004.348389
2010-01-01 00:00:00,17.6,21.8,13.9,61,89,35,0.4,6.2,10.2,14.1,3.571842337,0.116888817,1577.999024
2010-01-02 00:00:00,15.5,19.5,11.4,62,80,49,0,5.2,8.6,12.2,3.558360842,0.110917635,1497.388079
2010-01-03 00:00:00,15.8,22,11,70,89,42,0,1.9,3.6,5,3.560136281,0.13048666,1761.569916
2010-01-04 00:00:00,15.9,23.5,9.7,61,92,26,0.2,0.9,2.3,3.9,3.500982525,0.144152859,1946.063598
2010-01-05 00:00:00,15.7,23.7,9.1,50,86,18,0,1.8,6.4,8.5,3.519449742,0.148169862,2000.293136
2010-01-06 00:00:00,16.9,23.4,10.5,60,91,20,0,4.1,7.9,10.4,3.554830936,0.145715971,1967.165607
2010-01-07 00:00:00,16.2,20.4,13,75,90,55,0.2,5.6,9.8,13.4,3.501068391,0.106502363,1437.781905
2010-01-08 00:00:00,17.6,23.3,13.2,77,93,53,0.2,4.4,6.6,9.7,3.587531673,0.132746649,1792.07976
2010-01-09 00:00:00,15.8,21.3,11.7,68,94,32,0.2,3.2,5.8,8,3.571262925,0.122281454,1650.799623
2010-01-10 00:00:00,15.6,21.5,10,55,90,25,0.2,3.2,6.3,8.9,3.536044061,0.131727645,1778.323211
2010-01-11 00:00:00,16.5,21.9,10.7,77,94,53,0.2,3.6,5.9,7.9,3.509824561,0.132511147,1788.900486
2010-01-12 00:00:00,17.3,23.3,12.7,75,95,34,0.2,2.3,3.7,5.8,3.51927356,0.13227475,1785.709124
2010-01-13 00:00:00,17.3,23.7,11.7,64,91,27,0.2,2.1,3.6,5.7,3.51919608,0.140735959,1899.935452
2010-01-14 00:00:00,17.3,24,11.8,70,93,23,0,1.8,3.8,6.4,3.544082958,0.142907422,1929.250195
2010-01-15 00:00:00,16.6,24.4,10,68,93,19,0.4,1.6,4,6.4,3.595495408,0.154369785,2083.992103
2010-01-16 00:00:00,16.4,24.2,9.5,55,94,19,0,1.4,4.2,5.8,3.526431601,0.152084205,2053.136766
2010-01-17 00:00:00,16.7,24.5,9.4,49,82,19,0,1.6,4.4,7,3.533059989,0.155783858,2103.082077
2010-01-18 00:00:00,16.6,23.6,10.2,68,90,34,0,2.7,5.5,8.1,3.513818093,0.145530489,1964.661608
2010-01-19 00:00:00,17.7,25.9,9.9,69,94,22,0.2,2.4,4.6,7.6,3.526388403,0.164695739,2223.392472
2010-01-20 00:00:00,19.7,26.2,12.9,65,94,28,0.2,2.9,6.4,9.9,3.518281277,0.158252842,2136.413371
2010-01-21 00:00:00,21.5,28.5,16.8,62,90,24,0,3.1,6.4,8.9,3.505911126,0.155006624,2092.589423
2010-01-22 00:00:00,19.4,24.6,15.7,73,89,49,0,5.3,9.2,12.7,3.583476931,0.130799604,1765.794656
2010-01-23 00:00:00,18.4,23.8,14.1,69,90,43,0,4.6,7.6,10.6,3.597754083,0.133410431,1801.040813
2010-01-24 00:00:00,19.3,26.1,12.9,71,93,32,0.2,2.2,5.4,6.8,3.513501041,0.155763191,2102.803077
2010-01-25 00:00:00,21.2,26.5,17.1,64,93,31,0,4.4,10.1,13.4,3.567148366,0.140285757,1893.857721
2010-01-26 00:00:00,18.6,23.3,14.5,45,70,21,0,7.9,11.2,16.3,3.551862118,0.126142865,1702.928681
2010-01-27 00:00:00,15.5,19.9,12.1,53,70,37,0,6.9,10.6,15.8,3.523645331,0.107782337,1455.061552
2010-01-28 00:00:00,13.8,17.9,9.3,57,77,37,0,4.8,9.2,13.4,3.514534465,0.107119365,1446.111423
2010-01-29 00:00:00,15,21.3,7.9,55,83,24,0,0.9,2.5,3.6,3.52755689,0.139304178,1880.606407
2010-01-30 00:00:00,17.9,26.8,9.7,54,88,15,0,1.1,2.7,5.1,3.53190764,0.17149027,2315.118639
2010-01-31 00:00:00,20,29.4,11.2,43,87,14,0,2.1,3.9,6.5,3.519869649,0.186688664,2520.296965
2010-02-01 00:00:00,21.3,29.7,14.2,37,63,13,0,2.6,6.4,7.9,4.580351887,0.231902443,3130.682983
2010-02-02 00:00:00,21.5,29.2,16.4,47,73,16,0,3.5,7.6,12.3,4.527396876,0.209367841,2826.465859
2010-02-03 00:00:00,22.4,29.9,15.9,58,81,18,0,6.1,9.6,14.1,4.512930769,0.223260871,3014.021765
2010-02-04 00:00:00,23.6,31.2,16.6,40,68,15,4.3,8.7,12.8,18.2,4.500201852,0.234138395,3160.868329
2010-02-05 00:00:00,16.6,20.1,13.6,54,69,34,0.2,7.3,10.5,15.6,4.518455847,0.130337395,1759.554835
2010-02-06 00:00:00,16.1,20.5,12.8,57,87,31,0,4.1,8.8,11.8,4.537221215,0.140377948,1895.102292
2010-02-07 00:00:00,13.8,17.6,10.5,62,83,41,0,8.4,11.6,17.5,4.51743429,0.125104224,1688.907029
2010-02-08 00:00:00,13.6,18.8,9.2,63,82,43,0,5.9,9.7,14.2,4.55132489,0.145635408,1966.078005
2010-02-09 00:00:00,14.2,20.5,8.2,62,86,29,0,2.4,4.8,6.8,4.50507513,0.166290885,2244.926952
2010-02-10 00:00:00,17,23.9,9.7,57,89,17,0,2.9,5.9,8.5,4.543385681,0.195959758,2645.456734
2010-02-11 00:00:00,17.8,24.8,12.3,62,94,24,0,3.5,5,7.7,4.523443212,0.187256982,2527.969262
2010-02-12 00:00:00,18.4,25.7,12.1,61,94,23,0.4,2.2,3.5,7.1,4.525341574,0.198697894,2682.421567
2010-02-13 00:00:00,18.1,25.4,11.6,58,93,21,,1.6,3.5,5.7,4.599876475,0.201764165,2723.816228
2010-02-14 00:00:00,19.9,28.2,11.5,41,75,16,,1.1,3.5,4.8,4.534443551,0.229766897,3101.853108
2010-02-15 00:00:00,20.9,29.4,14.6,37,74,14,,1.5,4.7,6.4,4.572969486,0.223925731,3022.997362
2010-02-16 00:00:00,20.7,28.8,12.2,56,94,16,,1.5,3.7,6.2,4.584733605,0.236533552,3193.202949
2010-02-17 00:00:00,20.6,29.8,14.4,62,95,14,,2,3.9,6.4,4.555743523,0.22579521,3048.235335
2010-02-18 00:00:00,23,33,14.6,43,84,12,0,2.1,4.3,6.4,4.59406749,0.264441931,3569.966063
2010-02-19 00:00:00,24.9,34.5,16.8,31,69,10,0,2.5,4.8,8.1,4.59509921,0.271502151,3665.279034
2010-02-20 00:00:00,23.9,33.8,16.8,34,74,8,,6.4,10.7,14.3,4.589233118,0.259516221,3503.468981
2010-02-21 00:00:00,19.6,25.8,14.2,50,85,19,0,4.2,9.4,14.8,4.507637741,0.188848473,2549.454381
2010-02-22 00:00:00,20.4,28,13.1,49,86,13,0,2.6,4.3,7.3,4.556079632,0.22095899,2982.94637
2010-02-23 00:00:00,22.6,32.9,15.5,41,92,11,,4.2,9.4,13.3,4.567921723,0.253185317,3418.001778
2010-02-24 00:00:00,21.7,29.1,16.2,62,94,27,0,2.5,5,7.4,4.595205382,0.214417758,2894.639737
2010-02-25 00:00:00,22.5,31.6,14.1,56,94,17,0,2.5,6,8.1,4.592727314,0.254658751,3437.893138
2010-02-26 00:00:00,26.5,37.4,16,43,80,11,0,6,12.5,16.6,4.563441745,0.307586307,4152.415139
2010-02-27 00:00:00,22.2,26.4,17.1,60,83,31,0,6.5,10,14.9,4.586917954,0.184029019,2484.391757
2010-02-28 00:00:00,21.3,28.7,16.1,40,82,14,0,3.7,8.1,11.2,4.532589813,0.206905636,2793.226093
2010-03-01 00:00:00,20.8,30.2,16.3,57,85,14,7.2,5.2,10.8,19.2,5.506931559,0.260656319,3518.860302
2010-03-02 00:00:00,20.2,23.9,15.7,76,89,55,0,3.7,6.9,10.6,5.5917104,0.20012395,2701.67333
2010-03-03 00:00:00,18.3,23.4,12.8,60,89,25,0,4.4,9.4,14.2,5.5110722,0.213039488,2876.033082
2010-03-04 00:00:00,21.7,30,12.3,44,85,15,0,5.6,11.2,16.1,5.581869563,0.305089517,4118.708485
2010-03-05 00:00:00,19.7,24.1,15.2,44,68,16,0,5.3,10.5,15.6,5.535357708,0.203674114,2749.600539
2010-03-06 00:00:00,19.4,25.7,14.3,43,75,16,0,3.7,6.7,11,5.536002064,0.228694375,3087.37406
2010-03-07 00:00:00,22.9,32.6,13.9,45,85,11,0,2.5,4.2,5.8,5.539748959,0.320678003,4329.153042
2010-03-08 00:00:00,24.5,33.6,16.1,37,77,8,0,4.1,6.6,10.2,5.57030154,0.324191759,4376.588747
2010-03-09 00:00:00,23.1,32.3,15.2,46,85,12,0,4.2,7.2,12.7,5.573308432,0.310026141,4185.352905
2010-03-10 00:00:00,22.9,31.9,15,52,92,13,0,2,4,6.3,5.546585349,0.305230083,4120.606124
2010-03-11 00:00:00,24.2,33.7,16,45,87,10,0,2.1,3.3,6.7,5.538895943,0.321901502,4345.67028
2010-03-12 00:00:00,25.8,36,15.7,35,76,7,0,2.2,4,6.3,5.550549305,0.358619868,4841.36822
2010-03-13 00:00:00,26.4,36.2,16.2,30,70,6,0,2,5.1,8.6,5.591467385,0.363518851,4907.504485
2010-03-14 00:00:00,26.6,36.6,16.5,27,66,5,0,2.2,5,7.6,5.56467143,0.364321162,4918.335687
2010-03-15 00:00:00,25.9,36.6,15.1,32,79,6,0,1.6,4.7,8,5.579984891,0.371875497,5020.319208
2010-03-16 00:00:00,26.7,37.4,15.9,28,63,5,,1.8,4.8,7.1,5.549352952,0.376604463,5084.160249
2010-03-17 00:00:00,26,36.9,14.8,32,72,4,0,2.3,5.3,7.8,5.587232041,0.378382314,5108.161242
2010-03-18 00:00:00,25.4,35.5,14.4,50,85,7,0,3.4,5.9,9.4,5.520862719,0.360326162,4864.40319
2010-03-19 00:00:00,27.4,36.8,19.1,44,87,9,0,5,8,12.1,5.555411653,0.347460297,4690.714014
2010-03-20 00:00:00,23.3,31.3,18.5,60,86,28,0,6,8.5,11.9,5.545729505,0.26820654,3620.788286
2010-03-21 00:00:00,22.1,28,17.8,57,78,34,0,7.1,9.7,14.4,5.599668993,0.2346925,3168.348747
2010-03-22 00:00:00,22.1,26.9,17.8,42,63,28,0,7.9,10.6,15.9,5.525308407,0.218732839,2952.893324
2010-03-23 00:00:00,22.9,28.5,17.9,36,60,11,0,6.8,10.3,15.1,5.56307634,0.242452259,3273.105497
2010-03-24 00:00:00,22.9,29.3,17.6,50,80,23,0,5.4,9.4,13.3,5.566968985,0.254900106,3441.151425
2010-03-25 00:00:00,25.6,33.4,17.7,42,85,18,0,3.3,5.7,10.1,5.581317669,0.315674987,4261.612321
2010-03-26 00:00:00,27,33.7,19.8,38,67,14,0,5.2,8.8,11.8,5.506048964,0.30247491,4083.411291
2010-03-27 00:00:00,25.6,30.7,20.3,58,84,30,0,6.4,9.8,13.6,5.563641864,0.256111712,3457.50811
2010-03-28 00:00:00,25.6,34.6,19.3,48,75,11,0,4.1,7.7,13.1,5.510729217,0.307686463,4153.767255
2010-03-29 00:00:00,25.1,32.2,18.5,36,73,14,0,5.5,9.8,14.2,5.569932259,0.290891722,3927.038247
2010-03-30 00:00:00,24.9,31.8,18,46,81,16,0,4.4,7.5,10.6,5.598201136,0.292065184,3942.879987
2010-03-31 00:00:00,26,33.9,19.3,46,78,12,0,3.3,5.6,8.6,5.521423499,0.303924332,4102.978485
2010-04-01 00:00:00,22.7,28.8,16.6,54,81,23,0,7.3,12.6,17.2,6.414291808,0.298433468,4028.851817
2010-04-02 00:00:00,23,29.7,16.9,46,80,18,0,6.3,10.5,15.2,6.492179005,0.311687587,4207.782429
2010-04-03 00:00:00,26.4,34.3,17.9,34,73,8,0,5.2,8.6,12.7,6.433949809,0.378778863,5113.514644
2010-04-04 00:00:00,25.2,33.3,17.6,40,90,10,0,4.6,9.1,12.9,6.424285871,0.360003741,4860.050499
2010-04-05 00:00:00,26.5,33.9,17.8,41,93,11,0,4.2,11.2,15.4,6.488964539,0.379363845,5121.411909
2010-04-06 00:00:00,27.1,34.4,19.4,43,68,18,0,3.2,6,9.6,6.45500696,0.369192236,4984.09518
2010-04-07 00:00:00,27.6,35.4,19.9,40,73,15,0,3,6,9.7,6.422790463,0.377580302,5097.334074
2010-04-08 00:00:00,28.3,34.9,21.3,42,77,15,0,5.4,8,11.5,6.434593796,0.35979522,4857.235466
2010-04-09 00:00:00,30.7,38.1,24.6,32,63,12,0,3.4,5.4,11.1,6.455896536,0.378380771,5108.14041
2010-04-10 00:00:00,29.9,36.1,25,33,58,17,0,4.9,6.5,12.6,6.499857451,0.339740698,4586.499417
2010-04-11 00:00:00,27.4,33.5,19.4,30,72,13,0,4.6,7.8,12.1,6.413903671,0.358042267,4833.570598
2010-04-12 00:00:00,27.6,34.7,18.2,32,84,10,0,3.3,7.8,9.7,6.476615604,0.392834679,5303.268172
2010-04-13 00:00:00,27,33.4,22.1,53,83,23,0.8,4,13.4,24.1,6.452397375,0.319596648,4314.554742
2010-04-14 00:00:00,28.6,35.7,23.1,55,79,23,2.4,4.7,8.9,16.7,6.480280531,0.351043498,4739.087223
2010-04-15 00:00:00,28.9,35.7,23.6,50,75,21,0,4.8,9.8,14.6,6.480094578,0.346222098,4673.998323
2010-04-16 00:00:00,25.8,28.9,21.2,65,85,47,0.2,4.3,8.4,12.2,6.490191479,0.258257674,3486.478599
2010-04-17 00:00:00,29.4,37,20.3,50,92,18,0,4.7,7.5,12.5,6.404216626,0.406284376,5484.839075
2010-04-18 00:00:00,29.8,40.7,23.1,51,81,16,0.8,6.3,9.8,15.6,6.405951247,0.420737081,5679.950589
2010-04-19 00:00:00,26.6,33.3,21,45,83,14,0,5.8,10,16.3,6.475296933,0.331634029,4477.059397
2010-04-20 00:00:00,27.7,34.7,20,36,75,13,0,5.1,9.8,12.8,6.426703916,0.36874168,4978.012675
2010-04-21 00:00:00,29.9,36.9,21,35,73,12,,3.1,6.1,9.4,6.411061861,0.401061323,5414.327861
2010-04-22 00:00:00,32.1,40.7,25.3,31,59,10,,6,10.2,22.5,6.409818646,0.412829308,5573.195659
2010-04-23 00:00:00,31.4,36.3,26.8,31,54,15,,3.4,6.2,13.9,6.433717021,0.320887451,4331.980594
2010-04-24 00:00:00,27.2,30.8,23.4,50,77,30,,7.8,12.9,18.5,6.482127025,0.260981537,3523.250749
2010-04-25 00:00:00,26.5,31.6,21.5,35,64,16,,6.4,10.3,15.2,6.460074501,0.299134024,4038.309323
2010-04-26 00:00:00,27.2,33.6,20.6,26,64,11,,4.8,8.7,15.7,6.453447125,0.344381505,4649.150316
2010-04-27 00:00:00,28,35.6,21,30,61,11,,4.2,10.5,15.2,6.440070487,0.370677649,5004.148264
2010-04-28 00:00:00,30.3,38.6,20.4,34,62,13,0,2.4,5.3,11.1,6.470156899,0.436676133,5895.127801
2010-04-29 00:00:00,32.9,39.4,24.6,30,70,15,0,2.4,5,13.5,6.440067804,0.413136086,5577.337156
2010-04-30 00:00:00,31.3,37.2,26,41,74,21,0,5.2,11.4,19.5,6.431538505,0.347591583,4692.486367
2010-05-01 00:00:00,31.1,36.7,26.6,37,62,20,0,5,9.6,17,7.164092072,0.366179964,4943.42952
2010-05-02 00:00:00,29.6,36.2,24.6,48,63,31,0,7.1,13.2,19,7.184651595,0.381484522,5150.041054
2010-05-03 00:00:00,29.6,35.1,24.5,47,76,26,0,6.6,11.1,17.1,7.154989591,0.36316514,4902.729389
2010-05-04 00:00:00,28.4,35,23.5,55,86,28,1.6,5.5,8.1,15.6,7.159488892,0.368923898,4980.472625
2010-05-05 00:00:00,27.4,34.2,22.4,48,91,19,0.4,4.4,9.1,16,7.145547118,0.364904147,4926.205987
2010-05-06 00:00:00,28.4,34.5,21.7,30,76,13,0,3.6,8.2,13.2,7.131935613,0.387720039,5234.220524
2010-05-07 00:00:00,29.8,36.8,22,30,60,12,0,2,5.7,10.5,7.129850445,0.429419838,5797.167818
2010-05-08 00:00:00,32.4,39.8,22.9,27,56,11,0,4.4,13,21.3,7.169727103,0.48664646,6569.727211
2010-05-09 00:00:00,32.3,39.6,25.3,29,52,14,0,2.8,6.5,10.2,7.161031279,0.446216051,6023.916694
2010-05-10 00:00:00,33,42,24.2,32,61,10,0,2.9,7.2,9.9,7.109930468,0.501190627,6766.073465
2010-05-11 00:00:00,34.2,43.5,25,32,64,9,0,3,6.8,13.3,7.181571553,0.528290223,7131.918008
2010-05-12 00:00:00,35,44.6,25.5,32,82,9,0,3.1,6.5,9.6,7.125710365,0.540807425,7300.900236
2010-05-13 00:00:00,35.5,45,26.7,30,54,9,0,3.4,6.4,10.6,7.1406882,0.535496575,7229.20376
2010-05-14 00:00:00,33.9,41,27.4,33,61,15,0,4.7,10.2,14.8,7.155130637,0.448684884,6057.245928
2010-05-15 00:00:00,34.5,41.1,27.2,32,70,15,0,3.3,6.4,16,7.158834785,0.459108467,6197.964304
2010-05-16 00:00:00,32.4,38.8,27,28,49,15,0,3.9,15.7,22.4,7.178140087,0.407118206,5496.095779
2010-05-17 00:00:00,33.6,40.9,26,34,68,10,0,3.7,6.5,11.4,7.130663873,0.465318256,6281.796456
2010-05-18 00:00:00,32.7,40.5,24.8,33,58,13,0,2.2,5.3,9.6,7.161967676,0.471343404,6363.135961
2010-05-19 00:00:00,33.6,41.7,24.3,25,62,10,0,1.8,4.3,6.7,7.125384693,0.502469764,6783.34181
2010-05-20 00:00:00,34.8,42.8,26,22,47,12,0,1.9,4.4,7.2,7.196759086,0.510318395,6889.298333
2010-05-21 00:00:00,34.6,43.7,25.6,38,92,10,0,3.4,6.6,10.9,7.1329421,0.523001756,7060.5237
2010-05-22 00:00:00,32.9,39.8,26.5,44,87,11,0,5.9,9.7,13.4,7.142942999,0.434385018,5864.19774
2010-05-23 00:00:00,34.3,42.4,26.6,32,64,9,0,5.3,8.5,13.4,7.116827341,0.484748607,6544.106198
2010-05-24 00:00:00,36.3,44.6,26.2,23,51,8,0,4.6,8.7,12.2,7.102588161,0.542109082,7318.472609
2010-05-25 00:00:00,32.1,38.4,27.6,37,56,17,0,9.9,13.3,18.9,7.128385756,0.384474456,5190.40515
2010-05-26 00:00:00,31.6,37.3,27.3,33,55,13,0,9,13.7,20.1,7.138724345,0.366784889,4951.595999
2010-05-27 00:00:00,32.9,39.6,24.9,27,58,8,0,8.2,13.3,18.6,7.114682714,0.454868683,6140.727219
2010-05-28 00:00:00,33,41.9,23.3,30,65,6,0,5.1,9.3,14.1,7.162879545,0.516144978,6967.957197
2010-05-29 00:00:00,35.5,43.3,22,24,66,6,0,1.6,3.1,5.1,7.156996346,0.579044152,7817.09605
2010-05-30 00:00:00,,,,,,,,,,,,,
2010-05-31 00:00:00,,,,,,,,,,,,,
2010-06-01 00:00:00,,,,,,,,,,,,,
2010-06-02 00:00:00,,,,,,,,,,,,,
2010-06-03 00:00:00,,,,,,,,,,,,,
2010-06-04 00:00:00,,,,,,,,,,,,,
2010-06-05 00:00:00,,,,,,,,,,,,,
2010-06-06 00:00:00,,,,,,,,,,,,,
2010-06-07 00:00:00,,,,,,,,,,,,,
2010-06-08 00:00:00,,,,,,,,,,,,,
2010-06-09 00:00:00,,,,,,,,,,,,,
2010-06-10 00:00:00,,,,,,,,,,,,,
2010-06-11 00:00:00,,,,,,,,,,,,,
2010-06-12 00:00:00,,,,,,,,,,,,,
2010-06-13 00:00:00,,,,,,,,,,,,,
2010-06-14 00:00:00,38.3,46.2,29.2,32,72,13,0,2.7,6.8,10.3,7.686111221,0.584733344,7893.900147
2010-06-15 00:00:00,36.5,44.9,28.5,41,84,14,0,2.6,5.2,8.4,7.680737984,0.555505774,7499.327945
2010-06-16 00:00:00,37.5,47.6,27.2,38,79,8,0,2,4.8,7.9,7.606842426,0.624897099,8436.110837
2010-06-17 00:00:00,37.9,47.1,29.1,36,76,8,0,2.7,5.6,8.2,7.667384669,0.59594005,8045.19068
2010-06-18 00:00:00,38.4,48.4,28.8,36,80,7,0,3.4,8.5,14.9,7.671661989,0.627794757,8475.229221
2010-06-19 00:00:00,39.3,48.3,30.4,32,81,7,0,4.2,9.7,13.8,7.630463404,0.60628582,8184.858572
2010-06-20 00:00:00,38.9,48.3,30.1,34,68,8,0,4.2,9,14.9,7.680144443,0.6110152,8248.705204
2010-06-21 00:00:00,37.7,45.9,29.6,35,74,9,0,5,10.3,15,7.660328365,0.564544324,7621.348371
2010-06-22 00:00:00,36,43.5,28.1,31,68,9,0,7.3,12.3,17.2,7.667853173,0.532451798,7188.099271
2010-06-23 00:00:00,35.7,43.4,27.8,24,59,7,0,4.9,9.4,15.5,7.680515697,0.53378988,7206.163379
2010-06-24 00:00:00,34.5,40,29.3,29,64,12,0,8.2,14.3,20.4,7.6634825,0.431204834,5821.265264
2010-06-25 00:00:00,34.5,40.9,28.5,33,68,13,0,6.6,10.9,16.2,7.610154395,0.460967039,6223.055027
2010-06-26 00:00:00,32.5,38.4,26.9,38,62,19,0,7.3,11.7,17.4,7.63150009,0.428144818,5779.955049
2010-06-27 00:00:00,32.4,39.1,25.4,37,73,13,0,7.7,14.2,20.9,7.685874478,0.469700651,6340.958783
2010-06-28 00:00:00,32.2,38.8,24.4,44,81,15,0,6.6,12,18.1,7.607554626,0.474744786,6409.054606
2010-06-29 00:00:00,32.9,40.5,25.4,34,78,13,0.2,6.6,11.4,15.8,7.638702846,0.494971191,6682.111079
2010-06-30 00:00:00,33,40.8,26.1,43,84,14,0,6.2,11,15.5,7.606270091,0.487256898,6577.96812
2010-07-01 00:00:00,35.4,42.4,27.6,25,57,9,,7.1,11.5,17.2,7.322107604,0.492881447,6653.899528
2010-07-02 00:00:00,36.8,43.6,31.4,19,42,8,,7,12.3,18.9,7.35459876,0.461312705,6227.721518
2010-07-03 00:00:00,35,42.1,26.8,27,63,9,,5.3,9.4,15.1,7.304881056,0.496199886,6698.698462
2010-07-04 00:00:00,33.7,41.9,25.9,49,98,15,,4,6.3,12,7.316730228,0.49573335,6692.400223
2010-07-05 00:00:00,34.7,44,25.6,45,99,13,0,2.3,6.6,9.9,7.389912801,0.547357915,7389.331848
2010-07-06 00:00:00,37.1,46.5,29.8,27,55,6,,6.6,11.8,17.1,7.325455856,0.540541583,7297.31137
2010-07-07 00:00:00,36.6,44.1,29.8,41,84,12,,6.2,11.1,16.8,7.395736372,0.500394138,6755.32087
2010-07-08 00:00:00,36.5,43.6,29.1,52,91,20,,3.5,6.7,10.5,7.349853995,0.499834715,6747.768656
2010-07-09 00:00:00,36.7,44,31.1,47,76,18,,4.3,8.5,10.9,7.381402912,0.475219379,6415.46162
2010-07-10 00:00:00,36.2,42.2,30.2,50,84,25,,3.3,6,9.2,7.314796935,0.450039393,6075.53181
2010-07-11 00:00:00,37.3,43.8,30.5,46,85,19,,3.6,6.3,9.7,7.354206606,0.486045716,6561.617163
2010-07-12 00:00:00,39.3,46.1,31.6,34,70,14,,2.4,5.5,7.5,7.337073731,0.524694928,7083.38153
2010-07-13 00:00:00,41.7,48.1,34.3,22,48,11,,4.1,8.2,12.2,7.307383621,0.531229629,7171.599996
2010-07-14 00:00:00,42,48.8,34.4,18,39,6,,4.5,6.7,10.5,7.360214224,0.549334353,7416.013761
2010-07-15 00:00:00,39.9,48.7,31.9,24,45,7,,2.4,7.7,10.7,7.317741084,0.569208487,7684.314572
2010-07-16 00:00:00,39,47.6,30.8,21,53,6,,2.6,7,12.3,7.315674198,0.560171754,7562.318676
2010-07-17 00:00:00,38,47.4,29.7,37,73,9,,6.8,14.5,20,7.384406772,0.570164689,7697.223304
2010-07-18 00:00:00,36.3,44.3,29.3,42,74,13,,7,13.8,19.6,7.349301095,0.50646893,6837.330562
2010-07-19 00:00:00,37,43.1,29.6,34,73,12,,9.5,16,21.8,7.365845628,0.487791164,6585.180712
2010-07-20 00:00:00,37,42.6,32.2,27,60,11,0,6.5,13.9,20.2,7.394705212,0.429815395,5802.507838
2010-07-21 00:00:00,37.6,44.4,30.9,34,72,13,0,2.7,6.3,10.4,7.305061332,0.489062529,6602.344137
2010-07-22 00:00:00,37,43.9,29.9,44,94,14,0,3.6,6.8,9.9,7.387946925,0.498232687,6726.141278
2010-07-23 00:00:00,37.2,45.3,28.9,27,60,8,0,5.1,10,15,7.367402792,0.539713028,7286.125875
2010-07-24 00:00:00,36.9,45.3,28.2,30,73,8,0,3.6,8.6,13.4,7.389498474,0.54974871,7421.607583
2010-07-25 00:00:00,37.4,46.4,28.1,25,53,8,0,3.4,6.3,10.1,7.301285105,0.56705842,7655.28867
2010-07-26 00:00:00,36.9,44,28.9,32,67,9,0,6.1,11.3,16.7,7.330799092,0.512496603,6918.704136
2010-07-27 00:00:00,36.6,43.1,30,36,76,15,0,6.6,11,16.2,7.366799403,0.477064681,6440.373194
2010-07-28 00:00:00,37.1,44.7,30.2,38,77,8,0,4.8,8.9,13.6,7.389625679,0.508092353,6859.246769
2010-07-29 00:00:00,37.2,44.5,30,37,70,12,0,2.3,6.1,8.9,7.324523111,0.504533395,6811.200838
2010-07-30 00:00:00,37.5,45,30.9,37,67,10,0,2.4,5.7,9.3,7.371156739,0.503424337,6796.228556
2010-07-31 00:00:00,36.3,44.8,30.7,51,88,11,0,2.9,6.4,8.9,7.390513497,0.493793432,6666.211337
2010-08-01 00:00:00,36.6,43.2,30.2,53,86,25,0,3.7,6,9.4,6.823010019,0.440159884,5942.158431
2010-08-02 00:00:00,37.8,45.9,31.6,45,73,13,0,3.8,7.5,11.9,6.872750236,0.475266546,6416.098369
2010-08-03 00:00:00,37.3,45,31.6,44,74,14,0,3.3,7.1,10.7,6.818886628,0.452357027,6106.819868
2010-08-04 00:00:00,37.2,43,31.6,36,54,18,0,3.5,7.4,11.9,6.850806386,0.418427946,5648.777271
2010-08-05 00:00:00,36.4,42.9,30.5,40,81,15,0,3.7,7.6,11.8,6.863694275,0.43085579,5816.553163
2010-08-06 00:00:00,36.9,43.1,30.9,48,86,22,0,4.3,6.3,9.6,6.82686757,0.428995359,5791.437341
2010-08-07 00:00:00,37.5,45.4,29.9,32,81,10,0,2.8,5.9,9.3,6.806761546,0.487411072,6580.049475
2010-08-08 00:00:00,37.3,46.3,28.8,27,57,7,0,2.3,7.3,14.8,6.850676243,0.519359333,7011.350994
